"","dept","course_num","title","time","dist","semester"
"2013","latin-american-studies","LAST 491","The Senior Essay","HTBA","not specified","both"
"2014","linguistics","LING 110","Language: Introduction to Linguistics","MW 11:35am-12:50pm","SO","fall"
"2015","linguistics","LING 112","Historical Linguistics","TTh 11:35am-12:50pm","HU","fall"
"2016","linguistics","LING 115","Introductory Sanskrit I","MF 9am-10:15am","L1","fall"
"2017","linguistics","LING 116","Cognitive Science of Language","MW 2:30pm-3:45pm","SO","spring"
"2018","linguistics","LING 121","English as a World Language","HTBA","HU","fall"
"2019","linguistics","LING 125","Introductory Sanskrit II","HTBA","L2","spring"
"2020","linguistics","LING 138","Intermediate Sanskrit I","HTBA","L3","fall"
"2021","linguistics","LING 148","Intermediate Sanskrit II","HTBA","L4","spring"
"2022","linguistics","LING 183","Readings in Old Norse Poetry and Prose: Chronicles of the Vikings","TTh 2:30pm-3:45pm","HU","spring"
"2023","linguistics","LING 205","Sociolinguistics","TTh 11:35am-12:50pm","SO","spring"
"2024","linguistics","LING 212","Linguistic Change","MW 1pm-2:15pm","SO","spring"
"2025","linguistics","LING 215","Sign Languages and the Mind","not listed","SO","both"
"2026","linguistics","LING 220","General Phonetics","WF 9am-10:15am","SO","spring"
"2027","linguistics","LING 224","Formal Foundations of Linguistic Theories","MW 1pm-2:15pm","QR","fall"
"2028","linguistics","LING 226","Formal Foundations of Linguistic Theories II","HTBA","QR","fall"
"2029","linguistics","LING 227","Language and Computation","TTh 4pm-5:15pm","QR","spring"
"2030","linguistics","LING 232","Introduction to Phonological Analysis","TTh 4pm-5:15pm","SO","fall"
"2031","linguistics","LING 233","The Literate Brain and Mind","TTh 9am-10:15am","SO","spring"
"2032","linguistics","LING 235","Phonological Theory","TTh 1pm-2:15pm","SO","spring"
"2033","linguistics","LING 241","Field Methods","MW 2:30pm-3:45pm","SO","spring"
"2034","linguistics","LING 248","Indo-Aryan Languages","W 9:25am-11:15am","SO","spring"
"2035","linguistics","LING 251","Learnability and Development","Th 9:25am-11:15am","SO","fall"
"2036","linguistics","LING 253","Syntax I","MW 2:30pm-3:45pm","SO","fall"
"2037","linguistics","LING 254","Syntax II","TTh 11:35am-12:50pm","SO","spring"
"2038","linguistics","LING 263","Semantics","TTh 2:30pm-3:45pm","QR","spring"
"2039","linguistics","LING 266","Cognitive Foundations of Meaning Change","W 3:30pm-5:30pm","SO","fall"
"2040","linguistics","LING 271","Philosophy of Language","TTh 1:30pm-2:20pm","HU","spring"
"2041","linguistics","LING 280","Morphology","MW 11:35am-12:50pm","SO","spring"
"2042","linguistics","LING 356","The Syntax of Space","Th 9:25am-11:15am","not specified","spring"
"2043","linguistics","LING 363","Computational Models of Syntax","W 9:25am-11:15am","not specified","fall"
"2044","linguistics","LING 471","Special Projects","HTBA","not specified","fall"
"2045","linguistics","LING 490","Research Methods in Linguistics","T 9:25am-11:15am","not specified","fall"
"2046","linguistics","LING 491","The Senior Essay","W 1:30pm-3:20pm","not specified","spring"
"2047","linguistics","AFST 408","English as a World Language","HTBA","HU","fall"
"2048","linguistics","ANTH 333","Bilingualism in Social Context","HTBA","SO","fall"
"2049","linguistics","ANTH 413","LanguageCultureand Ideology","HTBA","SO","fall"
"2050","linguistics","CGSC 110","Introduction to Cognitive Science","MW 2:30pm-3:45pm","SO","fall"
"2051","linguistics","CHLD 128","LanguageLiteracyand Play","HTBA","WR","spring"
"2052","linguistics","CPSC 201","Introduction to Computer Science","not listed","QR","both"
"2053","linguistics","CPSC 430","Formal Semantics","not listed","SC","not specified"
"2054","linguistics","CPSC 470","Artificial Intelligence","MWF 10:30am-11:20am","QR","fall"
"2055","linguistics","GREK 390","Greek Syntax and Stylistics","TTh 9am-10:15am; T 10:30am-11:20am","L5","fall"
"2056","linguistics","LATN 110","Beginning Latin: The Elements of Latin Grammar","not listed","L1","fall"
"2057","linguistics","LATN 390","Latin Syntax and Stylistics","TTh 11:35am-12:50pm","L5","spring"
"2058","linguistics","PHIL 115","First-Order Logic","MW 1:30pm-2:20pm","QR","fall"
"2059","linguistics","PHIL 267","Mathematical Logic","MW 11:35am-12:25pm","QR","spring"
"2060","linguistics","PHIL 427","Computability and Logic","M 1:30pm-3:20pm","QR","spring"
"2061","linguistics","SLAV 202","Old Church Slavic","T 1:30pm-3:20pm","not specified","fall"
"2062","literature","LITR 017","Western Drama and Theater from 1400 to the Present","HTBA","not specified","fall"
"2063","literature","LITR 091","Western Visions of Greece","HTBA","HU","spring"
"2064","literature","LITR 120","Introduction to Narrative","MW 1pm-2:15pm","WR","fall"
"2065","literature","LITR 122","World Poetry and Performance","MW 1pm-2:15pm","WR","spring"
"2066","literature","LITR 143","World Cinema","MW 11:35am-12:50pm","WR","spring"
"2067","literature","LITR 300","Introduction to Theory of Literature","MW 11:35am-12:25pm","HU","spring"
"2068","literature","LITR 348","The Practice of Literary Translation","HTBA","HU","spring"
"2069","literature","LITR 154","The Bible as Literature","MW 2:30pm-3:45pm","WR","fall"
"2070","literature","LITR 168","Tragedy in the European Literary Tradition","not listed","WR","fall"
"2071","literature","LITR 169","Epic in the European Literary Tradition","not listed","WR","both"
"2072","literature","LITR 177","Chaucer and Medieval London","TTh 2:30pm-3:20pm","HU","spring"
"2073","literature","LITR 180","Women in the Middle Ages","WF 11:35am-12:50pm","not specified","spring"
"2074","literature","LITR 181","Japanese Poetry and Poetics","W 1:30pm-3:20pm","HU","fall"
"2075","literature","LITR 186","Italian Representations of Love from Antiquity to the Renaissance","MW 2:30pm-3:45pm","HU","spring"
"2076","literature","LITR 187","Literature of the Renaissance","MW 1pm-2:15pm","HU","spring"
"2077","literature","LITR 188","Theater Practicum: Machiavelli","HTBA","L5","spring"
"2078","literature","LITR 201","Goethe's Wilhelm Meister","W 3:30pm-5:20pm","HU","spring"
"2079","literature","LITR 202","Nabokov and World Literature","MW 11:35am-12:25pm","WR","fall"
"2080","literature","LITR 205","Capitalism and the Nineteenth-Century European Novel","MW 1pm-2:15pm","WR","fall"
"2081","literature","LITR 207","Modern Literature and the Eastern Mediterranean","HTBA","HU","fall"
"2082","literature","LITR 214","The Modern French Novel","TTh 11:35am-12:25pm","HU","spring"
"2083","literature","LITR 220","Milan Kundera: The Czech Novelist and French Thinker","Th 1:30pm-3:20pm","HU","spring"
"2084","literature","LITR 226","German Modernism","Th 3:30pm-5:20pm","HU","spring"
"2085","literature","LITR 227","The Living Dead in Literature","TTh 11:35am-12:50pm","HU","fall"
"2086","literature","LITR 231","Modern Brazilian and Portuguese Fiction in Translation","MW 1pm-2:15pm","WR","spring"
"2087","literature","LITR 234","Camus and the Postwar Era","HTBA","HU","fall"
"2088","literature","LITR 235","French Literary Movements from Romanticism to Decadence","MW 4pm-5:15pm","HU","spring"
"2089","literature","LITR 244","German Fairy Tales","MW 4pm-5:15pm","HU","fall"
"2090","literature","LITR 254","Modern Chinese Literature","HTBA","HU","spring"
"2091","literature","LITR 277","Hebrew Modernist Poetry","HTBA","not specified","fall"
"2092","literature","LITR 280","Caribbean Poetry","Th 2:30pm-4:20pm","WR","fall"
"2093","literature","LITR 283","Magical Realism","TTh 2:30pm-3:20pm","HU","fall"
"2094","literature","LITR 291","The Brazilian Short Story in Translation","MW 1pm-2:15pm","WR","fall"
"2095","literature","LITR 294","World Cities and Narratives","T 1:30pm-3:20pm","WR","fall"
"2096","literature","LITR 301","Putin's Russia and Protest Culture","MW 11:35am-12:25pm","WR","spring"
"2097","literature","LITR 304","BooksDisplaysand Systems Theory","T 3:30pm-5:20pm","HU","fall"
"2098","literature","LITR 316","Cultural Critique and Israeli Culture","HTBA","HU","spring"
"2099","literature","LITR 317","Marxism and Literature","HTBA","HU","fall"
"2100","literature","LITR 319","Eccentric Realism","T 1:30pm-3:20pm","HU","fall"
"2101","literature","LITR 323","The Opera Libretto","T 1:30pm-3:20pm","WR","fall"
"2102","literature","LITR 328","Folktales and Fairy Tales","T 2:30pm-4:20pm","HU","spring"
"2103","literature","LITR 334","Problems of Lyric","MW 4pm-5:15pm","HU","spring"
"2104","literature","LITR 338","Representing the Holocaust","TTh 2:30pm-3:45pm","WR","fall"
"2105","literature","LITR 359","Italian Film from Postwar to Postmodern","MW 4pm-5:15pm","HU","spring"
"2106","literature","LITR 360","Radical Cinemas of Latin America","W 7pm-8:50pm","HU","spring"
"2107","literature","LITR 361","History and Theory of Animation","TTh 2:30pm-3:45pm","HU","fall"
"2108","literature","LITR 362","Intermediality in Film","W 3:30pm-5:20pm","HU","spring"
"2109","literature","LITR 365","Crime in Japanese Film and Fiction","MW 2:30pm-3:45pm","HU","spring"
"2110","literature","LITR 413","Martin Buber's Political Theology","HTBA","HU","spring"
"2111","literature","LITR 415","James Joyce and Marcel Proust","HTBA","HU","spring"
"2112","literature","LITR 417","Maps and the Western Literary Imagination","T 2:30pm-4:20pm","HU","fall"
"2113","literature","LITR 419","Modernist Poetry","HTBA","HU","spring"
"2114","literature","LITR 426","Feminist and Queer Theory","W 3:30pm-5:20pm","WR","fall"
"2115","literature","LITR 439","Rilke and Yeats","W 1:30pm-3:20pm","HU","fall"
"2116","literature","LITR 451","Autobiography and Fiction","Th 2:30pm-4:20pm","HU","fall"
"2117","literature","LITR 457","W. G. Sebald","M 1:30pm-3:20pm","HU","fall"
"2118","literature","LITR 463","Medieval Celtic Literature","T 1:30pm-3:20pm","HU","fall"
"2119","literature","LITR 470","Faust","HTBA","HU","fall"
"2120","literature","LITR 472","Art and Revolution in CubaAlgeriaand Palestine","HTBA","HU","fall"
"2121","literature","LITR 473","Politics and Literature in the Middle East","HTBA","HU","fall"
"2122","literature","LITR 488","Directed Reading and/or Individual Research","HTBA","not specified","both"
"2123","literature","LITR 491","The Senior Essay","HTBA","not specified","both"
"2124","literature","LITR 492","The Yearlong Senior Essay","HTBA","not specified","fall"
"2125","mathematics","MATH 101","Geometry of Nature","TTh 2:30pm-3:45pm","QR","spring"
"2126","mathematics","MATH 107","Mathematics in the Real World","not listed","not specified","not specified"
"2127","mathematics","MATH 112","Calculus of Functions of One Variable I","not listed","QR","both"
"2128","mathematics","MATH 115","Calculus of Functions of One Variable II","not listed","QR","both"
"2129","mathematics","MATH 116","Mathematical Models in the Biosciences I: Calculus Techniques","TTh 9am-10:15am","QR","both"
"2130","mathematics","MATH 118","Introduction to Functions of Several Variables","TTh 9am-10:15am","QR","both"
"2131","mathematics","MATH 120","Calculus of Functions of Several Variables","not listed","QR","both"
"2132","mathematics","MATH 170","Mathematical Patterns in the Natural World","not listed","not specified","not specified"
"2133","mathematics","MATH 190","Fractal Geometry","TTh 2:30pm-3:45pm","QR","fall"
"2134","mathematics","MATH 199","Mathematical Problem Solving","HTBA","not specified","fall"
"2135","mathematics","MATH 222","Linear Algebra with Applications","not listed","QR","both"
"2136","mathematics","MATH 225","Linear Algebra and Matrix Theory","TTh 9am-10:15am","QR","both"
"2137","mathematics","MATH 228","From Euclid to Einstein","TTh 1pm-2:15pm","QR","fall"
"2138","mathematics","MATH 230","Vector Calculus and Linear Algebra I","MWF 9:25am-10:15am","QR","fall"
"2139","mathematics","MATH 231","Vector Calculus and Linear Algebra II","TTh 11:35am-12:50pm","QR","spring"
"2140","mathematics","MATH 235","Reflection Groups","TTh 2:30pm-3:45pm","QR","spring"
"2141","mathematics","MATH 241","Probability Theory","MWF 9:25am-10:15am","QR","fall"
"2142","mathematics","MATH 242","Theory of Statistics","MWF 9:25am-10:15am","QR","spring"
"2143","mathematics","MATH 244","Discrete Mathematics","MW 2:30pm-3:45pm","QR","fall"
"2144","mathematics","MATH 246","Ordinary Differential Equations","not listed","QR","both"
"2145","mathematics","MATH 247","Partial Differential Equations","TTh 1pm-2:15pm","QR","spring"
"2146","mathematics","MATH 250","Vector Analysis","MWF 9:25am-10:15am","QR","fall"
"2147","mathematics","MATH 251","Stochastic Processes","MW 1pm-2:15pm","QR","spring"
"2148","mathematics","MATH 260","Basic Analysis in Function Spaces","TTh 1pm-2:15pm","QR","fall"
"2149","mathematics","MATH 270","Set Theory","MWF 1:30pm-2:20pm","QR","fall"
"2150","mathematics","MATH 290","Fractal Geometry: Concepts and Applications","not listed","not specified","not specified"
"2151","mathematics","MATH 300","Topics in Analysis","MWF 11:35am-12:25pm","QR","spring"
"2152","mathematics","MATH 301","Introduction to Analysis","TTh 1pm-2:15pm","QR","fall"
"2153","mathematics","MATH 305","Real Analysis","MW 1pm-2:15pm","QR","spring"
"2154","mathematics","MATH 310","Introduction to Complex Analysis","TTh 11:35am-12:50pm","QR","fall"
"2155","mathematics","MATH 315","Intermediate Complex Analysis","TTh 2:30pm-3:45pm","QR","spring"
"2156","mathematics","MATH 320","Measure Theory and Integration","TTh 1pm-2:15pm","QR","fall"
"2157","mathematics","MATH 325","Introduction to Functional Analysis","MWF 11:35am-12:25pm","QR","spring"
"2158","mathematics","MATH 330","Advanced Probability","TTh 2:30pm-3:45pm","QR","spring"
"2159","mathematics","MATH 345","Modern Combinatorics","MW 2:30pm-3:45pm","QR","spring"
"2160","mathematics","MATH 350","Introduction to Abstract Algebra","MWF 10:30am-11:20am","QR","fall"
"2161","mathematics","MATH 353","Introduction to Representation Theory","TTh 2:30pm-3:45pm","not specified","fall"
"2162","mathematics","MATH 354","Number Theory","TTh 2:30pm-3:45pm","QR","spring"
"2163","mathematics","MATH 360","Introduction to Lie Groups","not listed","not specified","not specified"
"2164","mathematics","MATH 370","Fields and Galois Theory","TTh 11:35am-12:50pm","QR","spring"
"2165","mathematics","MATH 373","Algebraic Number Theory","not listed","not specified","not specified"
"2166","mathematics","MATH 380","Modern Algebra I","MW 2:30pm-3:45pm","QR","fall"
"2167","mathematics","MATH 381","Modern Algebra II","TTh 2:30pm-3:45pm","QR","spring"
"2168","mathematics","MATH 400","Introduction to Mathematical Mechanics","not listed","not specified","not specified"
"2169","mathematics","MATH 430","Introduction to Algebraic Topology","not listed","not specified","not specified"
"2170","mathematics","MATH 435","Differential Geometry","TTh 9am-10:15am","QR","spring"
"2171","mathematics","MATH 440","Introduction to Algebraic Geometry","not listed","not specified","not specified"
"2172","mathematics","MATH 480","Senior Seminar: Mathematical Topics","HTBA","not specified","both"
"2173","mathematics","CPSC 201","Introduction to Computer Science","not listed","QR","both"
"2174","mathematics","CPSC 365","Design and Analysis of Algorithms","TTh 2:30pm-3:45pm","QR","spring"
"2175","mathematics","CPSC 440","Numerical Computation","MW 1pm-2:15pm","QR","spring"
"2176","mathematics","PHIL 267","Mathematical Logic","MW 11:35am-12:25pm","QR","spring"
"2177","mathematics","PHIL 427","Computability and Logic","M 1:30pm-3:20pm","QR","spring"
"2178","mechanical-engineering","MENG 101","EnergyEnginesand Environment","HTBA","SC","spring"
"2179","mechanical-engineering","MENG 185","Mechanical Design","HTBA","SC","fall"
"2180","mechanical-engineering","MENG 211","Thermodynamics for Mechanical Engineers","MW 9am-10:15am","QR","fall"
"2181","mechanical-engineering","MENG 280","Mechanical Engineering I: Strength and Deformation of Mechanical Elements","TTh 2:30pm-3:45pm","QR","fall"
"2182","mechanical-engineering","MENG 285","Introduction to Materials Science","TTh 10:30am-11:20am","QR","fall"
"2183","mechanical-engineering","MENG 286","Solid Mechanics and Materials Science Laboratory","HTBA","SC","not specified"
"2184","mechanical-engineering","MENG 361","Mechanical Engineering II: Fluid Mechanics","TTh 9am-10:15am","QR","fall"
"2185","mechanical-engineering","MENG 363","Fluid Mechanics and Thermodynamics Laboratory","HTBA","WR","not specified"
"2186","mechanical-engineering","MENG 365","Propulsion and Energy Conversion","HTBA","QR","fall"
"2187","mechanical-engineering","MENG 383","Mechanical Engineering III: Dynamics","MWF 11:35am-12:25pm","QR","fall"
"2188","mechanical-engineering","MENG 386","ElectronicOpticaland Magnetic Properties of Materials","HTBA","not specified","spring"
"2189","mechanical-engineering","MENG 389","Mechanical Engineering IV: Fluid and Thermal Energy Science","HTBA","QR","spring"
"2190","mechanical-engineering","MENG 390","Mechatronics Laboratory","HTBA","QR","fall"
"2191","mechanical-engineering","MENG 400","Computer-Aided Engineering","HTBA","QR","fall"
"2192","mechanical-engineering","MENG 404","Medical Device Design and Innovation","MW 2:30pm-3:45pm","not specified","fall"
"2193","mechanical-engineering","MENG 440","Applied Numerical Methods I","TTh 11:35am-12:50pm","QR","fall"
"2194","mechanical-engineering","MENG 441","Applied Numerical Methods II","TTh 11:35am-12:50pm","QR","spring"
"2195","mechanical-engineering","MENG 463","Theoretical Fluid Dynamics","TTh 1:30pm-2:20pm","QR","fall"
"2196","mechanical-engineering","MENG 471","Special Projects","HTBA","not specified","fall"
"2197","mechanical-engineering","MENG 489","Mechanical Design: Process and Implementation","MW 10:30am-11:20am","SC","fall"
"2198","mechanical-engineering","MENG 491","Appropriate Technology and the Developing World","HTBA","not specified","spring"
"2199","modern-middle-east-studies","MMES 290","Islam Today: Jihad and Fundamentalism","TTh 10:30am-11:20am","HU","fall"
"2200","modern-middle-east-studies","MMES 342","Medieval JewsChristiansand Muslims Imagining Each Other","T 1:30pm-3:20pm","WR","fall"
"2201","modern-middle-east-studies","MMES 181","Middle East Exceptionalism","W 1:30pm-3:20pm","SO","spring"
"2202","modern-middle-east-studies","MMES 343","Sociology of Islam","T 9:25am-11:15am","SO","fall"
"2203","modern-middle-east-studies","MMES 147","The Ottoman Empire","T 7pm-8:50pm","WR","fall"
"2204","modern-middle-east-studies","MMES 148","Jews in Muslim Lands from the Seventh to the Sixteenth Centuries","TTh 11:35am-12:50pm","HU","spring"
"2205","modern-middle-east-studies","MMES 149","History of the Jews and Their Diasporas to Early Modern Times","TTh 11:35am-12:50pm","HU","fall"
"2206","modern-middle-east-studies","MMES 150","Advanced Modern Hebrew: Israeli Society","TTh 2:30pm-3:45pm","L5","spring"
"2207","modern-middle-east-studies","MMES 155","Hebrew in a Changing World","MW 1pm-2:15pm","L5","fall"
"2208","modern-middle-east-studies","MMES 159","Conversational Hebrew: Israeli Media","TTh 2:30pm-3:45pm","L5","fall"
"2209","modern-middle-east-studies","MMES 160","State and Society in Israel","HTBA","HU","fall"
"2210","modern-middle-east-studies","MMES 172","The Middle East between Crusaders and Mongols","T 3:30pm-5:20pm","WR","spring"
"2211","modern-middle-east-studies","MMES 173","Mamluk Egypt","Th 1:30pm-3:20pm","WR","spring"
"2212","modern-middle-east-studies","MMES 197","Zionism","MW 3:30pm-4:20pm","HU","fall"
"2213","modern-middle-east-studies","MMES 282","ImperialismInsurgencyand State Building in the Middle East and North Africa","Th 9:25am-11:15am","SO","spring"
"2214","modern-middle-east-studies","MMES 291","Islamic Social Movements","Th 1:30pm-3:20pm","SO","spring"
"2215","modern-middle-east-studies","MMES 293","Sufism and Ethics in the Works of al-Ghazali","HTBA","HU","spring"
"2216","modern-middle-east-studies","MMES 311","Constructing the Self: From Autobiography to Facebook","T 1:30pm-3:20pm","WR","fall"
"2217","modern-middle-east-studies","MMES 401","Postcolonialism in Africa and the Middle East","HTBA","WR","fall"
"2218","modern-middle-east-studies","MMES 412","Anthropology of Handmade Commodities","HTBA","HU","fall"
"2219","modern-middle-east-studies","MMES 465","Arabic Seminar","T 3:30pm-5:20pm","L5","both"
"2220","modern-middle-east-studies","MMES 471","Independent Directed Study","HTBA","not specified","fall"
"2221","modern-middle-east-studies","MMES 491","Senior Essay","HTBA","not specified","both"
"2222","modern-middle-east-studies","MMES 492","The Yearlong Senior Essay","HTBA","not specified","fall"
"2223","molecular-biophysics-biochemistry","MB&B 050","Topics in Cancer Biology","MW 1pm-2:15pm","SC","fall"
"2224","molecular-biophysics-biochemistry","MB&B 105","An Issues Approach to Biology","MW 11:35am-12:25pm","SC","both"
"2225","molecular-biophysics-biochemistry","MB&B 110","Current Issues in Biological Science","T 1:30pm-3:20pm","SC","fall"
"2226","molecular-biophysics-biochemistry","MB&B 200","Biochemistry","not listed","SC","both"
"2227","molecular-biophysics-biochemistry","MB&B 218","Art and Biomolecular Recognition Laboratory","TTh 2:30pm-4:30pm","SC","not specified"
"2228","molecular-biophysics-biochemistry","MB&B 251","Laboratory for Biochemistry","T 1:30pm-5:30pm","SC","not specified"
"2229","molecular-biophysics-biochemistry","MB&B 300","Principles of Biochemistry I","TTh 11:35am-12:50pm","SC","fall"
"2230","molecular-biophysics-biochemistry","MB&B 301","Principles of Biochemistry II","TTh 11:35am-12:50pm","SC","spring"
"2231","molecular-biophysics-biochemistry","MB&B 302","Principles of Biophysics","MW 1pm-2:15pm","SC","spring"
"2232","molecular-biophysics-biochemistry","MB&B 360","Laboratory for Biochemistry and Biophysics","HTBA","SC","not specified"
"2233","molecular-biophysics-biochemistry","MB&B 420","Macromolecular Structure and Biophysical Analysis","TTh 11:35am-12:50pm","SC","fall"
"2234","molecular-biophysics-biochemistry","MB&B 425","Basic Concepts of Genetic Analysis","MW 11:35am-12:50pm","SC","fall"
"2235","molecular-biophysics-biochemistry","MB&B 435","Mathematical Methods in Biophysics","HTBA","QR","fall"
"2236","molecular-biophysics-biochemistry","MB&B 443","Advanced Eukaryotic Molecular Biology","HTBA","SC","spring"
"2237","molecular-biophysics-biochemistry","MB&B 445","Methods and Logic in Molecular Biology","Th 7pm-8:50pm","SC","spring"
"2238","molecular-biophysics-biochemistry","MB&B 449","Medical Impact of Basic Science","HTBA","SC","fall"
"2239","molecular-biophysics-biochemistry","MB&B 452","Bioinformatics: Practical Application of Simulation and Data Mining","MW 1pm-2:15pm","SC","spring"
"2240","molecular-biophysics-biochemistry","MB&B 470","Research in Biochemistry and Biophysics","HTBA","not specified","fall"
"2241","molecular-biophysics-biochemistry","MB&B 478","Intensive Research in Biochemistry and Biophysics","HTBA","not specified","fall"
"2242","molecular-biophysics-biochemistry","MB&B 490","The Senior Project","HTBA","not specified","spring"
"2243","molecular-cellular-developmental-biology","MCDB 040","The Science and Politics of Cancer","TTh 1pm-2:15pm","SC","spring"
"2244","molecular-cellular-developmental-biology","MCDB 050","Immunology and Microbes","TTh 2:30pm-3:45pm","SC","fall"
"2245","molecular-cellular-developmental-biology","MCDB 060","Topics in Reproductive Biology","not listed","not specified","not specified"
"2246","molecular-cellular-developmental-biology","MCDB 061","Topics in Reproductive Biology","not listed","not specified","not specified"
"2247","molecular-cellular-developmental-biology","MCDB 103","Cancer","MW 1pm-2:15pm","SC","spring"
"2248","molecular-cellular-developmental-biology","MCDB 105","An Issues Approach to Biology","MW 11:35am-12:25pm","SC","both"
"2249","molecular-cellular-developmental-biology","MCDB 106","Biology of MalariaLymeand Other Vector-Borne Diseases","MW 1pm-2:15pm","SC","fall"
"2250","molecular-cellular-developmental-biology","MCDB 109","Immunity and Contagion","TTh 2:30pm-3:20pm","SC","spring"
"2251","molecular-cellular-developmental-biology","MCDB 123","Genes and Environment","MW 10:30am-11:20am","SC","spring"
"2252","molecular-cellular-developmental-biology","MCDB 166","From Microbes to Molecules I","MWF 9:25am-11:15am","SC","spring"
"2253","molecular-cellular-developmental-biology","MCDB 200","Molecular Biology","MW 9am-10:15am","SC","spring"
"2254","molecular-cellular-developmental-biology","MCDB 201","Molecular Biology Laboratory","not listed","WR","not specified"
"2255","molecular-cellular-developmental-biology","MCDB 202","Genetics","TTh 11:35am-12:50pm","SC","fall"
"2256","molecular-cellular-developmental-biology","MCDB 203","Laboratory for Genetics","MTW 1:45pm-5pm","SC","not specified"
"2257","molecular-cellular-developmental-biology","MCDB 205","Cell Biology","TTh 9am-10:15am","SC","spring"
"2258","molecular-cellular-developmental-biology","MCDB 210","Developmental Biology","TTh 1pm-2:15pm","SC","fall"
"2259","molecular-cellular-developmental-biology","MCDB 221","Model Organisms in Biological Research","not listed","SC","not specified"
"2260","molecular-cellular-developmental-biology","MCDB 240","Biology of Reproduction","MWF 10:30am-11:20am","SC","spring"
"2261","molecular-cellular-developmental-biology","MCDB 241","Laboratory for Biology of Reproduction and Development","TWTh 1:30pm-5pm","SC","not specified"
"2262","molecular-cellular-developmental-biology","MCDB 261","Introduction to Dynamical Systems in Biology","TTh 2:30pm-3:45pm","QR","spring"
"2263","molecular-cellular-developmental-biology","MCDB 290","Microbiology","TTh 1pm-2:15pm","SC","spring"
"2264","molecular-cellular-developmental-biology","MCDB 291","Laboratory for Microbiology","TTh 2:30pm-5:20pm","SC","not specified"
"2265","molecular-cellular-developmental-biology","MCDB 300","Biochemistry","HTBA","SC","both"
"2266","molecular-cellular-developmental-biology","MCDB 301","Laboratory for Biochemistry","T 1:30pm-5:30pm","SC","not specified"
"2267","molecular-cellular-developmental-biology","MCDB 303","Advanced Molecular Biology Laboratory","T 2:30pm-4:30pm","SC","not specified"
"2268","molecular-cellular-developmental-biology","MCDB 310","Physiological Systems","MWF 9:25am-10:15am","SC","fall"
"2269","molecular-cellular-developmental-biology","MCDB 315","Biological Mechanisms of Reaction to Injury","TTh 11:35am-12:50pm","SC","spring"
"2270","molecular-cellular-developmental-biology","MCDB 320","Neurobiology","MWF 11:35am-12:25pm","SC","fall"
"2271","molecular-cellular-developmental-biology","MCDB 321","Laboratory for Neurobiology","not listed","SC","not specified"
"2272","molecular-cellular-developmental-biology","MCDB 342","Laboratory in Nucleic Acids I","HTBA","SC","not specified"
"2273","molecular-cellular-developmental-biology","MCDB 343","Laboratory in Nucleic Acids II","HTBA","SC","not specified"
"2274","molecular-cellular-developmental-biology","MCDB 344","Experimental Techniques in Cellular Biology","MW 1:30pm-6:30pm","SC","not specified"
"2275","molecular-cellular-developmental-biology","MCDB 345","Experimental Strategies in Cellular Biology","MW 1:30pm-6:30pm","SC","not specified"
"2276","molecular-cellular-developmental-biology","MCDB 361","Dynamical Systems in Biology","HTBA","QR","fall"
"2277","molecular-cellular-developmental-biology","MCDB 370","Biotechnology","MW 11:35am-12:50pm","SC","spring"
"2278","molecular-cellular-developmental-biology","MCDB 387","The Eukaryotic Cell Cycle","TTh 7pm-8:50pm","SC","spring"
"2279","molecular-cellular-developmental-biology","MCDB 425","Basic Concepts of Genetic Analysis","MW 11:35am-12:50pm","SC","fall"
"2280","molecular-cellular-developmental-biology","MCDB 430","Biology of the Immune System","HTBA","SC","fall"
"2281","molecular-cellular-developmental-biology","MCDB 435","Landmark Papers in Cell Biology","HTBA","SC","fall"
"2282","molecular-cellular-developmental-biology","MCDB 440","Brain Development and Plasticity","not listed","not specified","not specified"
"2283","molecular-cellular-developmental-biology","MCDB 450","The Human Genome","M 3:30pm-5:30pm","SC","spring"
"2284","molecular-cellular-developmental-biology","MCDB 452","Bioinformatics: Practical Application of Simulation and Data Mining","MW 1pm-2:15pm","SC","spring"
"2285","molecular-cellular-developmental-biology","MCDB 470","Tutorial in MolecularCellularand Developmental Biology","HTBA","not specified","both"
"2286","molecular-cellular-developmental-biology","MCDB 475","Research","HTBA","not specified","both"
"2287","molecular-cellular-developmental-biology","MCDB 482","Advanced Seminar in Cell Biology: Intracellular Signal Transduction","M 7pm-8:50pm","SC","fall"
"2288","molecular-cellular-developmental-biology","MCDB 485","Research in MolecularCellularand Developmental Biology","HTBA","not specified","fall"
"2289","molecular-cellular-developmental-biology","MCDB 495","Intensive Research in MolecularCellularand Developmental Biology","HTBA","not specified","fall"
"2290","music","MUSI 009","Jazz and Architecture","TTh 11:35am-12:50pm","HU","fall"
"2291","music","MUSI 010","Music and Diplomacy","MW 2:30pm-3:45pm","HU","spring"
"2292","music","MUSI 012","One Thousand Years of Love Songs","TTh 1pm-2:15pm","HU","fall"
"2293","music","MUSI 030","Faith and Doubt in Western Music","TTh 11:35am-12:50pm","HU","spring"
"2294","music","MUSI 107","Exploring the Nature of Genius","MW 11:35am-12:50pm","WR","spring"
"2295","music","MUSI 110","Introduction to the Elements of Music","not listed","not specified","both"
"2296","music","MUSI 112","Listening to Music","TTh 10:30am-11:20am","HU","fall"
"2297","music","MUSI 130","Introduction to the History of Western Music: 900 to 1800","MW 2:30pm-3:45pm","HU","fall"
